lsoa11,samhi_index.2011,samhi_dec.2011,samhi_index.2012,samhi_dec.2012,samhi_index.2013,samhi_dec.2013,samhi_index.2014,samhi_dec.2014,samhi_index.2015,samhi_dec.2015,samhi_index.2016,samhi_dec.2016,samhi_index.2017,samhi_dec.2017,samhi_index.2018,samhi_dec.2018
E01027787,-0.341524334,7,0.022897429,8,0.155631203,8,-0.14537517,6,0.040132821,7,0.662143451,8,0.510544632,8,0.961832788,8
E01027788,-0.704107901,4,-0.578655132,5,-0.698989948,3,-0.563750486,4,-0.493860901,4,-0.236177689,5,0.487947647,8,0.011674171,5
E01027789,-0.279102746,7,0.115438942,8,0.003569184,7,0.272416129,8,0.251473529,7,0.055290379,6,0.255379871,7,0.598723783,7
E01027790,-0.496924251,6,-0.395988863,6,-0.150073468,7,-0.153587921,6,0.021218898,6,0.372976294,7,0.529965016,8,0.351201731,6
E01027791,-1.113582177,2,-0.920232294,2,-1.151789552,1,-0.838678292,2,-0.747466349,2,-0.953257312,1,-0.527457531,3,-0.258174614,4
E01027792,-0.810877359,4,-0.576685585,5,-0.645929716,4,-0.526355067,4,-0.279029754,5,-0.47814788,3,-0.49938085,3,-0.168340723,4
E01027793,0.218115036,9,-0.459867474,5,-0.241695475,6,-0.185925004,6,-0.41186256,4,-0.342240506,4,-0.056030394,5,-0.044223986,5
E01027794,-1.080154249,2,-0.963407313,2,-1.04013595,1,-0.615733304,3,-1.025168896,1,-0.662649987,2,-0.615757355,2,-0.591985658,2
E01027795,-0.694706227,5,0.096638808,8,-0.637312533,4,-0.065694717,6,0.230671169,7,-0.137713418,5,0.018756906,6,0.310769365,6
E01027796,-0.806014694,4,-0.70465365,4,-0.759071669,3,-0.585418421,4,-0.350882053,5,-0.910132737,1,-0.598181463,2,-0.060283714,5
E01027797,-1.183378882,1,-1.132176182,1,-0.990060061,2,-0.8849129,2,-0.819887301,2,-0.752525794,2,-0.91936718,1,-0.443717967,2
E01027798,-0.633353829,5,-0.639104118,4,-0.532906173,4,-0.195968074,6,-0.664193213,3,-0.447178009,4,-0.673435353,2,-0.253148723,4
E01027799,-1.108542851,2,-1.135032735,1,-1.142426217,1,-1.051983024,1,-0.875607158,2,-0.922473375,1,-0.925773856,1,-0.389180415,3
E01027800,-1.250016282,1,-1.293564376,1,-1.18403603,1,-0.997327579,1,-1.065922254,1,-1.009383724,1,-0.851330294,1,-0.796018284,1
E01027801,-1.025555879,2,-1.036845262,2,-0.9211056,2,-0.564406687,4,-0.356752603,5,-0.726287216,2,-0.275950357,4,-0.47229703,2
E01027802,-1.234713083,1,-0.873475104,3,-0.993879514,2,-1.054710926,1,-1.061802913,1,-0.973231264,1,-0.958045529,1,-0.983320309,1
E01027803,-1.035248029,2,-0.617094815,4,-0.83699508,2,-0.729379047,3,-0.867801542,2,-0.909638868,1,-0.85382708,1,-0.698027793,1
E01027804,1.845741536,10,2.249466275,10,2.445793478,10,2.475928875,10,3.476003302,10,3.810712833,10,3.653546326,10,3.711691984,10
E01027805,1.412622453,10,1.884643551,10,1.110761797,10,1.401380753,10,2.191034288,10,1.673724931,10,1.65866521,10,1.520010726,9
E01027806,2.007307346,10,2.398920389,10,1.88088432,10,2.399318144,10,2.234412716,10,3.015486207,10,3.585492122,10,3.61551391,10
E01027807,-0.358125286,7,-0.089121368,7,-0.690780524,3,-0.318671843,5,0.048669955,7,0.466929788,8,0.041299877,6,0.167838338,6
E01027808,-0.399892087,6,-0.603399382,4,-0.389633013,5,-0.395214608,5,-0.563426959,3,-0.203520336,5,-0.158437623,5,0.415309989,7
E01027809,-0.386724419,6,-0.042333363,7,-0.116708929,7,-0.547171841,4,-0.496773947,4,-0.609726381,3,0.155028314,6,0.283828432,6
E01027810,-0.365900537,7,-0.3486094,6,-0.070541732,7,-0.074313452,6,-0.418214201,4,-0.201594623,5,0.038022782,6,0.060613553,5
E01027811,-0.21374568,7,-0.29436261,6,-0.063549415,7,0.683514281,9,0.429025003,8,0.365385935,7,0.369973067,7,0.472353203,7
E01027812,0.068793324,8,0.306543762,8,-0.193506179,6,0.601855374,9,0.748766465,9,0.490743701,8,0.595179622,8,0.893539655,8
E01027813,-0.401249135,6,-0.340225678,6,-0.463450993,5,-0.216001232,6,-0.015849365,6,0.039155206,6,-0.202334507,5,0.531535762,7
E01027814,-0.897618288,3,-0.224196605,7,-0.321701772,6,-0.117050241,6,-0.057821273,6,-0.511046501,3,-0.245814942,4,0.330077575,6
E01027815,-1.138719437,1,-0.894931617,2,-0.9629154,2,-0.658126883,3,-0.752385476,2,-0.908587559,1,-0.963934958,1,-0.652520082,1
E01027816,-0.843717205,3,-0.454944199,5,-0.883482553,2,-0.724501203,3,-0.72371298,2,-0.408557106,4,-0.243291973,4,-0.263430627,3
E01027817,1.243716072,10,1.625982633,10,1.139295824,10,1.663683907,10,1.367598257,10,1.242822556,9,1.802389522,10,2.186190933,10
E01027818,-0.377770287,6,-0.214933232,7,0.038915107,7,-0.222230626,6,0.223962062,7,0.370252703,7,0.541968122,8,0.736578532,8
E01027819,1.105694698,10,0.92459098,10,1.213724773,10,1.85676684,10,1.557736278,10,1.810113357,10,1.47061238,9,1.732256247,10
E01027820,0.752530909,10,0.286844966,8,0.496013338,9,0.668320658,9,0.934000417,9,0.874587617,9,0.408087024,7,0.545297387,7
E01027821,-1.152463192,1,-0.87035781,3,-0.869999954,2,-0.935261865,2,-0.670071453,3,-0.735724108,2,-0.516584853,3,-0.493693668,2
E01027822,-0.949168506,3,-0.78145185,3,-0.746124898,3,-0.765949726,2,-0.686829851,3,-0.656978306,2,-0.740487473,2,-0.593355724,2
E01027823,-0.715610112,4,0.003577865,7,-0.113791697,7,0.111656732,7,0.176594673,7,0.451108647,8,0.176827938,6,-0.17216629,4
E01027824,1.46736223,10,1.420251446,10,1.97066385,10,2.318416528,10,2.258495397,10,2.505493851,10,3.032840125,10,4.664257006,10
E01027825,0.43951022,9,0.333207509,8,0.360028545,8,0.949168336,9,1.283077579,9,1.346458412,9,1.311004031,9,1.382118798,9
E01027826,-0.021106269,8,0.081113945,8,0.082998626,7,0.209297221,7,0.605758695,8,0.362554519,7,0.704668252,8,0.883221972,8
E01027827,0.554356425,9,0.63547065,9,0.63319525,9,1.16460028,9,0.334525243,8,0.68782417,8,1.559119143,10,2.275669444,10
E01027828,-0.5565599,5,-0.109135874,7,-0.141787022,7,0.100387047,7,-0.069059932,6,-0.056352521,6,-0.356844218,4,0.013955438,5
E01027829,-0.529796866,6,0.057742825,8,-0.473874012,5,-0.465940766,4,-0.064159425,6,0.403222596,8,0.476999464,7,0.455358676,7
E01027830,-0.47867455,6,-0.494103034,5,-0.488225086,5,-0.300749445,5,-0.143897935,6,-0.078778289,6,-0.317773402,4,0.023489327,5
E01027831,-0.910165084,3,-0.177314322,7,-0.327154582,6,-0.072327307,6,-0.184926866,5,-0.003555449,6,-0.341766075,4,-0.616985961,2
E01027832,-0.627475434,5,-0.519526869,5,-0.413284755,5,-0.594542359,4,-0.258608941,5,-0.382567058,4,-0.530699815,3,-0.050199844,5
E01027833,-0.395975605,6,-0.205310366,7,-0.162692913,6,0.476940946,8,-0.087821426,6,0.648373099,8,0.557940668,8,0.919211418,8
E01027834,-0.874121795,3,-0.515007171,5,-0.39067902,5,-0.511365913,4,-0.589150162,3,-0.544732371,3,0.02760888,6,-0.089220219,4
E01027835,-0.769101735,4,-0.627941154,4,-0.928371319,2,-0.665380535,3,-0.247039562,5,-0.23319923,5,-0.426379729,3,0.010909368,5
E01027836,-0.985098826,2,-0.606386781,4,-0.683232396,3,-0.634485714,3,-0.350602712,5,-0.310725149,4,-0.423568697,3,-0.17018161,4
E01027837,0.495558281,9,0.681228182,9,0.398675745,8,1.067974585,9,0.991545521,9,0.896957584,9,1.001178271,9,1.127146729,9
E01027838,-0.989012576,2,-1.010289535,2,-0.883851754,2,-0.633342976,3,-0.396700733,4,-0.585982486,3,-0.469077542,3,-0.197034251,4
E01027839,-0.947689989,3,-0.362545413,6,-0.699060654,3,-0.237472821,6,-0.139361332,6,-0.351478941,4,-0.688359688,2,-0.321310014,3
E01027840,-0.530029454,6,-0.288878272,6,-0.276137809,6,-0.121107171,6,0.104415271,7,-0.20609572,5,-0.064226703,5,0.182464057,6
E01027841,-0.997113324,2,-0.645250266,4,-0.619668761,4,-0.55903023,4,-0.389161333,4,-0.597604447,3,-0.108729658,5,-0.38016938,3
E01027842,-0.068893499,8,-0.17719076,7,-0.319086135,6,-0.237699125,6,-0.215272176,5,0.264297905,7,0.138807335,6,0.288586507,6
E01027843,0.11783853,8,0.057190173,8,0.051309204,7,0.878307822,9,0.632825617,8,0.427138694,8,0.572674606,8,1.096223835,9
E01027844,-0.784411662,4,-0.314634986,6,-0.326775466,6,-0.498315279,4,-0.697267348,2,-0.652269752,2,-0.378599817,4,-0.089619182,4
E01027845,-0.7304601,4,-0.332702531,6,-0.391558857,5,-0.017093326,7,0.169328351,7,0.022664419,6,0.317533816,7,0.712067207,8
E01027846,0.805793574,10,2.025762441,10,0.933943548,9,1.34233504,10,1.565474584,10,0.927950552,9,0.430114007,7,1.050777219,8
E01027847,2.525795893,10,1.966427477,10,2.065126148,10,3.575290647,10,4.095096639,10,3.33939772,10,3.38055077,10,4.129357728,10
E01027848,-0.765777029,4,-0.612849673,4,-0.614992384,4,0.03612511,7,-0.174988372,6,-0.457941108,4,-0.556099289,3,0.032744927,5
E01027849,0.022154722,8,0.32663512,8,0.469358157,9,0.451608099,8,0.660491019,8,0.771314895,8,1.013675628,9,1.306102533,9
E01027850,2.900388205,10,2.510457961,10,1.76286115,10,2.05847558,10,1.948355175,10,1.193820917,9,1.224846866,9,1.887075472,10
E01027851,-0.681763723,5,-0.437793979,5,-0.574082538,4,-0.216176784,6,-0.517664683,4,-0.140254928,5,-0.288935031,4,0.004454557,5
E01027852,1.589281865,10,1.415325365,10,1.425932913,10,2.298785906,10,2.512553053,10,1.834329942,10,2.665362978,10,2.036088291,10
E01027853,0.293801555,9,0.648996284,9,0.66900564,9,0.559282779,8,1.049655643,9,1.192425885,9,1.894915205,10,1.922220502,10
E01027854,1.60092456,10,1.086963946,10,0.986304245,9,1.14027871,9,1.985795213,10,1.814814812,10,1.91616091,10,2.231483623,10
E01027855,-0.808914317,4,-0.726144462,4,-0.943826881,2,-0.829419849,2,-0.64301984,3,-0.612193458,3,-0.844376939,1,-0.548483255,2
E01027856,-0.885412309,3,-0.729166485,4,-0.401205677,5,0.023232046,7,0.386395691,8,0.079701201,6,0.263718037,7,0.311716636,6
E01027857,-0.970473623,3,-0.87881909,2,-0.919975746,2,-0.895953884,2,-0.609599231,3,-0.120899275,5,-0.51068793,3,-0.596285566,2
E01027858,-0.643311207,5,-0.632338707,4,-0.707246663,3,-0.357937115,5,-0.537690096,3,-0.30051102,4,-0.132619374,5,0.131228501,6
E01027859,-0.81436172,4,-0.972299744,2,-0.912481129,2,-0.664850251,3,-0.858522582,2,-0.776449957,2,-0.725880943,2,-0.446167862,2
E01027860,-0.820660542,4,-0.706077207,4,-0.947281651,2,-0.553643023,4,-0.703110958,2,-0.497865206,3,-0.295422419,4,0.066093167,5
E01027861,0.587681655,9,0.993080346,10,1.100463599,10,1.725961316,10,1.498761235,10,3.609615119,10,2.674964591,10,1.935900164,10
E01027862,0.442907689,9,0.75230202,9,0.853961441,9,1.001996361,9,0.746044153,9,0.858725629,9,0.992873355,9,0.778914565,8
E01027863,-0.529727082,6,-0.485273942,5,-0.501895755,5,-0.481020015,4,-0.240764204,5,-0.434076966,4,-0.082285178,5,0.4726974,7
E01027864,-0.012456511,8,-0.038550725,7,0.047672498,7,0.368479732,8,0.236480065,7,0.152382673,7,0.502974392,8,0.817002865,8
E01027865,-0.197006,7,0.102905114,8,0.054074686,7,0.127914849,7,0.629856143,8,-0.03544875,6,-0.100679207,5,0.689819909,8
E01027866,-0.150990678,7,0.504160726,9,-0.064603712,7,0.301247163,8,0.41820491,8,0.4389358,8,0.390753678,7,0.085103877,5
E01027867,-0.721220953,4,-0.779646685,3,-0.871934493,2,-0.454500812,4,-0.602522465,3,-0.417235005,4,-0.575871199,2,-0.501689626,2
E01027868,0.78979156,10,0.725835766,9,0.641893538,9,0.88403948,9,0.833734605,9,1.424030664,10,1.464622024,9,1.68689756,9
E01027869,1.133105934,10,1.660423904,10,2.171997032,10,2.157695718,10,2.180448746,10,2.371901102,10,2.023341077,10,2.701853831,10
E01027870,-0.191676895,7,0.212747548,8,0.485922842,9,1.024187863,9,0.995493327,9,0.871205868,9,1.145487743,9,1.807092052,10
E01027871,0.259231069,9,0.198265582,8,0.22968399,8,0.815414958,9,0.749638912,9,0.596829931,8,0.64556338,8,0.581352861,7
E01027872,0.319820735,9,0.697074459,9,0.633555764,9,1.475906517,10,1.418588543,10,1.551279699,10,1.5347665,10,1.348710776,9
E01027873,-0.873818539,3,2.64E-05,7,-0.372378536,5,-0.353737847,5,-0.088204676,6,0.179265544,7,0.3021522,7,-0.057468809,5
E01027874,1.536904962,10,1.911426497,10,1.50661665,10,2.250239302,10,2.129190409,10,2.462996974,10,2.058406015,10,2.659654622,10
E01027875,-1.3497569,1,-1.30898746,1,-1.296757398,1,-1.031686507,1,-0.933048949,1,-1.013211977,1,-0.668675301,2,-0.740905979,1
E01027876,-0.714371969,4,-0.991288496,2,-1.148262865,1,-0.864314998,2,-0.61146483,3,-0.343738814,4,-0.23393308,4,-0.531565543,2
E01027877,-0.614374222,5,-0.591409414,4,-0.351470629,6,-0.600179499,4,0.01804652,6,0.022348525,6,-0.149376907,5,0.209749813,6
E01027878,-0.937121941,3,-0.696314349,4,-0.618646471,4,-0.512480569,4,-0.049904339,6,-0.337917722,4,-0.217906934,4,0.144607787,6
E01027879,-1.287542098,1,-1.04118325,2,-1.038363835,1,-1.020081547,1,-0.62381801,3,0.081611532,6,-0.695362719,2,0.170091744,6
E01027880,-1.335263949,1,-1.260975061,1,-1.218531063,1,-1.183777742,1,-1.250685196,1,-0.962872901,1,-1.108985539,1,-0.710320316,1
E01027881,-0.324988505,7,-0.265177502,6,0.294147094,8,0.308941171,8,0.329706677,8,0.962509449,9,0.541675766,8,0.90724669,8
E01027882,-1.197457408,1,-1.053566617,1,-1.128081039,1,-1.026055078,1,-0.854451964,2,-0.955835394,1,-0.519248092,3,-0.671419215,1
E01027883,-1.0614685,2,-0.90083863,2,-0.953015569,2,-0.690449736,3,-0.672677318,3,-0.901573848,1,-0.900301811,1,-0.350549969,3
E01027884,-0.794736189,4,-0.633374445,4,-0.632979505,4,-0.148416679,6,-0.261684274,5,0.083390035,6,-0.405128877,3,-0.077863854,4
E01027885,-1.038696869,2,-0.845944327,3,-1.092022392,1,-0.674059546,3,-0.889512074,1,-0.703064399,2,-0.305975438,4,-0.244482234,4
E01027886,-1.085843684,2,-1.002626441,2,-1.208739937,1,-0.97865333,1,-1.086669215,1,-0.957265093,1,-0.916224109,1,-0.234420804,4
E01027887,-1.200811975,1,-1.09594278,1,-0.962935424,2,-0.820074444,2,-0.833430341,2,-0.737426687,2,-0.895209221,1,-0.5547455,2
E01027888,-1.280352131,1,-1.029458289,2,-1.000839227,2,-0.930389499,2,-0.684346058,3,-0.495047111,3,-0.767852604,1,-0.483979451,2
E01027889,-0.419416286,6,-0.38853454,6,-0.278633667,6,0.119127374,7,-0.022341538,6,0.120555702,7,0.653520494,8,0.514533328,7
E01027890,-1.075025996,2,-0.945484759,2,-0.67088789,4,-0.721789413,3,-0.471402594,4,-0.352223007,4,-0.50997454,3,-0.412699473,3
E01027891,-0.80675425,4,-0.552173813,5,-0.425912824,5,-0.263790179,5,-0.197417134,5,-0.487633511,3,-0.091699463,5,-0.216741055,4
E01027892,-0.336275046,7,-0.113257808,7,0.1040963,8,0.110898324,7,0.191131825,7,0.212624236,7,0.197065565,6,0.344534886,6
E01027893,-1.22048759,1,-1.011180931,2,-0.875188883,2,-1.11363433,1,-0.965949003,1,-1.016406207,1,-0.635704607,2,-0.654949566,1
E01027894,-0.902467657,3,-0.888665754,2,-1.101178184,1,-0.713563466,3,-0.677129903,3,-0.607860035,3,-0.689627922,2,-0.475332489,2
E01027895,-1.018060187,2,-0.912638506,2,-0.622056877,4,-0.662549753,3,-0.440203968,4,-0.60038079,3,-0.558036732,3,-0.179053852,4
E01027896,-1.088220344,2,-0.870038912,3,-1.159184244,1,-0.800983665,2,-0.759005124,2,-0.807048961,2,-0.567214745,2,-0.178913031,4
E01027897,-1.316091383,1,-1.240216995,1,-1.176190969,1,-1.09470994,1,-0.912462738,1,-0.692959471,2,-0.625433394,2,-0.752059808,1
E01027898,-0.896406921,3,-0.782379891,3,-0.974577057,2,-0.800289199,2,-0.769902566,2,-0.756101011,2,-0.592379069,2,-0.574656374,2
E01027899,-0.883506235,3,-0.767458461,3,-0.966682917,2,-1.064500198,1,-1.155877024,1,-0.848045675,1,-0.927807972,1,-0.928872228,1
E01027900,-1.281880569,1,-1.200035963,1,-1.148433041,1,-1.011877702,1,-1.048814163,1,-0.805019988,2,-0.7426242,2,-0.920111615,1
E01027901,-1.103609005,2,-1.177638685,1,-1.199238525,1,-0.893124885,2,-0.893172463,1,-0.764238081,2,-0.708941594,2,-0.411215312,3
E01027902,-0.648500155,5,-0.656504039,4,-0.604421223,4,-0.440161179,4,-0.049548655,6,0.475206852,8,0.268266968,7,0.245042435,6
E01027903,-1.242787707,1,-1.223018378,1,-0.963685762,2,-1.057547714,1,-0.820486775,2,-0.920852625,1,-0.644547656,2,-0.725743836,1
E01027904,-1.236856914,1,-1.021300744,2,-0.843252418,2,-1.006055403,1,-0.783657588,2,-0.783970231,2,-0.781037867,1,-0.425081159,3
E01027905,0.01598195,8,0.161490153,8,0.563342512,9,0.666143437,9,0.215520353,7,0.493671252,8,0.362244206,7,0.452283564,7
E01027906,-0.648620517,5,-0.369946076,6,-0.256329278,6,-0.093632837,6,-0.02229271,6,-0.078659533,6,0.761188138,8,1.171648336,9
E01027907,0.487709384,9,0.366325448,9,0.64186448,9,0.063954009,7,0.968576268,9,0.977699909,9,0.988670888,9,0.883453604,8
E01027908,-0.035800423,8,0.011611964,7,0.396050976,8,1.02504782,9,1.259717826,9,1.37900115,9,1.676221387,10,1.439780891,9
E01027909,-0.054320184,8,-0.085429962,7,0.323934523,8,0.166224583,7,0.664303604,8,1.789213082,10,1.064887084,9,2.480191669,10
E01027910,-0.581137179,5,-0.64893163,4,-0.594133325,4,-0.567468728,4,-0.21150003,5,-0.373135431,4,-0.398090627,3,-0.102125293,4
E01027911,0.108442169,8,0.473158689,9,0.187678566,8,0.68861624,9,1.160588089,9,1.008227058,9,1.024618846,9,1.180551902,9
E01027912,-1.200684266,1,-1.262666608,1,-1.081397162,1,-0.74622372,3,-0.882920903,1,-1.035010181,1,-1.095464223,1,-0.789992055,1
E01027913,-1.086766431,2,-1.13487326,1,-1.098639832,1,-0.898250278,2,-1.089747227,1,-0.327566619,4,-0.536126834,3,-0.70340996,1
E01027914,-0.96399221,3,-1.049331799,1,-1.296838377,1,-0.878567614,2,-0.713106684,2,-0.871543123,1,-0.828343587,1,-0.498121678,2
E01027915,-0.608421763,5,-0.324599335,6,-0.387332785,5,-0.132775383,6,-0.048226133,6,-0.328549789,4,-0.145062776,5,0.10919125,5
E01027916,-0.455491706,6,0.179821324,8,0.421895347,8,0.683721981,9,0.084372867,7,1.072374278,9,0.900360644,9,0.925676337,8
E01027917,-1.246257154,1,-0.91610883,2,-0.7740376,3,-0.705370902,3,-0.361773383,5,-0.7896704,2,-0.713672069,2,-0.428658105,3
E01027918,-0.684286978,5,-0.301410646,6,-0.127450004,7,0.177784875,7,-0.102159211,6,0.346006794,7,0.421173377,7,0.312641122,6
E01027919,-1.015894544,2,-1.124545882,1,-0.944956488,2,-0.517247356,4,-0.369905766,4,-0.584735963,3,-0.662000995,2,-0.463113623,2
E01027920,-0.728811855,4,-0.528878757,5,-0.770000751,3,-0.32065851,5,-0.60446617,3,-0.626188555,3,-0.505844635,3,-0.2782621,3
E01027921,-0.532550477,6,-0.184988253,7,-0.181425835,6,-0.152480285,6,-0.01077326,6,0.462307823,8,1.018756333,9,1.410880755,9
E01027922,-0.98201854,2,-1.033824404,2,-1.056472377,1,-1.170165169,1,-1.038203657,1,-1.059277791,1,-0.91820079,1,-0.849442398,1
E01027923,-0.898356318,3,-0.632405597,4,-0.694279676,3,-0.658904386,3,-0.29872981,5,-0.488656996,3,-0.333811465,4,-0.051748716,5
E01027924,-0.796871236,4,-1.018840655,2,-0.732942861,3,-0.489761494,4,-0.580809369,3,-0.644676288,2,-0.633217945,2,-0.406786405,3
E01027925,-0.280910216,7,0.0203587,8,-0.33415348,6,-0.436851859,5,-0.299747446,5,-0.063004609,6,0.671499863,8,0.337891412,6
E01027926,-0.546309948,6,-0.298310035,6,-0.40181385,5,-0.122983201,6,-0.072503017,6,-0.496805398,3,-0.355664384,4,0.415101043,7
E01027927,0.349422379,9,0.612722651,9,1.682975495,10,1.931082195,10,1.385621342,10,1.501913672,10,1.554359989,10,2.286288314,10
E01027928,-0.093860401,8,0.998465634,10,0.904048743,9,0.400415938,8,0.466763022,8,0.4043444,8,0.9127532,9,1.519841482,9
E01027929,-0.227068961,7,0.005289152,7,-0.314767098,6,-0.089086711,6,0.121966107,7,-0.345170295,4,0.098526021,6,0.178394096,6
E01027930,1.313950032,10,0.853641384,9,1.262365764,10,1.769292853,10,1.318318789,10,0.959263198,9,1.576373107,10,1.278170373,9
E01027931,0.253328373,9,0.60675239,9,0.75802007,9,0.772451648,9,0.429037767,8,0.441174612,8,0.452936848,7,0.685832809,8
E01027932,-0.176597859,7,-0.280189999,6,-0.755428339,3,-0.251209,6,-0.378174363,4,-0.408505997,4,0.170307414,6,0.163624029,6
E01027933,-0.388261524,6,-0.33908874,6,0.047756195,7,0.329371858,8,0.766234645,9,-0.103970595,6,0.22812435,7,0.853478016,8
E01027934,-1.025167238,2,-1.022754283,2,-0.900061834,2,-0.736304575,3,-0.780220135,2,-0.722868488,2,-0.713607909,2,-0.359398008,3
E01027935,-0.049410905,8,-0.150257274,7,0.292071953,8,0.036514088,7,0.263195222,7,0.33445765,7,0.597859864,8,0.233479627,6
E01027936,-0.798153767,4,-0.469501477,5,-0.650718569,4,-0.582901227,4,-0.531724589,4,-0.465301478,3,-0.453647732,3,0.428490911,7
E01027937,0.529526988,9,0.47054869,9,0.174107794,8,0.538544667,8,0.617332188,8,0.705515082,8,1.110041039,9,2.366532559,10
E01027938,-0.975821531,2,-0.888861098,2,-0.89104564,2,-0.992255971,1,-0.718624948,2,-0.676505852,2,-0.819387366,1,-0.210237761,4
E01027939,1.328993891,10,1.324136789,10,1.725412889,10,2.706924031,10,2.13179071,10,1.988559038,10,2.790520763,10,3.864763716,10
E01027940,-0.551496573,6,-0.855325682,3,-0.708394625,3,-0.374252828,5,-0.549996439,3,-0.625292944,3,-0.398306079,3,-0.309471648,3
E01027941,0.193018312,9,0.023101405,8,0.376474361,8,0.22082337,7,0.007472801,6,1.289567955,9,1.536814412,10,1.621526706,9
E01027942,0.268563214,9,0.852291809,9,0.43046352,8,0.622638784,9,0.824608099,9,0.573093028,8,0.658365846,8,0.761260358,8
E01027943,-0.693337358,5,-0.60234673,4,-0.556001448,4,-0.234230719,6,-0.270147687,5,-0.260393996,5,-0.057485989,5,0.214889624,6
E01027944,-0.555521552,5,-0.542142431,5,-0.519270702,5,-0.693691378,3,-0.423177082,4,-0.573968562,3,0.389724805,7,0.341539563,6
E01027945,-0.48519202,6,-0.280790049,6,-0.091038854,7,0.130450137,7,0.885812582,9,0.256584438,7,0.405925603,7,0.469340644,7
E01027946,-0.939874109,3,-0.31825223,6,-0.434886794,5,-0.45001039,4,-0.235588049,5,0.041754843,6,-0.367402715,4,0.312531509,6
E01027947,-0.212765967,7,-0.002353212,7,0.098832609,8,0.051995117,7,0.170444334,7,0.882362544,9,0.848467409,8,0.948530682,8
E01027948,-0.268400099,7,-0.292834516,6,0.051612775,7,0.180486236,7,0.376066548,8,0.185142348,7,0.657178773,8,0.808817239,8
E01027949,-0.662470802,5,-0.202000936,7,0.463036655,9,0.576865387,8,1.014672086,9,0.613239171,8,-0.080910819,5,0.648468155,7
E01027950,-0.008335477,8,-0.001971513,7,-0.065241782,7,0.120020318,7,0.579845682,8,0.491089037,8,0.499182546,8,0.671560344,8
E01027951,0.460295261,9,0.914293189,10,0.375967261,8,1.188170502,10,1.81291064,10,1.815250984,10,1.900208436,10,1.848196231,10
E01027952,0.615968694,9,0.77192015,9,0.610312986,9,1.166067891,9,0.956550506,9,1.724159259,10,2.096242292,10,2.029155944,10
E01027953,-0.628185993,5,-0.037579184,7,-0.210607312,6,0.034150735,7,0.665788977,8,0.854555931,9,0.57464627,8,1.244079252,9
E01027954,0.5858502,9,1.145151559,10,0.812232332,9,1.229728062,10,1.411945663,10,1.547021137,10,2.492392083,10,2.321097398,10
E01027955,-0.031036898,8,0.269118525,8,0.533520888,9,0.479867208,8,0.669510675,8,0.747103655,8,1.477805655,9,0.594832282,7
E01027956,0.994654498,10,1.331508921,10,1.034968611,10,1.154258547,9,1.462226382,10,1.726470834,10,2.060749545,10,2.640739151,10
E01027957,-0.501627,6,-0.23862977,6,-0.346941409,6,0.086690652,7,0.518775925,8,0.895551039,9,0.773371456,8,1.130525953,9
